AAPL,2023.3.20,157.8200073
AAPL,2023.3.21,159.3999939
AAPL,2023.3.22,162.1399994
AAPL,2023.3.23,161.5500031
AAPL,2023.3.24,160.3399963
AAPL,2023.3.27,160.7700043
